intentId,intent,keyword
50c0f4e8-b32b-4ade-a9c7-5a2af0996758,"thời hạn cấp mới sổ bhxh thẻ bhyt","thời hạn; cấp; mới; sổ; bhxh"
854fff22-e0ef-4e09-8bd5-5914ec0795ec,"tôi muốn hỏi số lượng hồ sơ cấp sổ bhxh thẻ bhyt đối với đối tượng thu bắt buộc","số lượng; hồ sơ; cấp; sổ; bhxh; thu; bắt buộc"
17b8d3ea-616b-4fc8-9329-ffe6f15fe511,"tôi muốn hỏi hồ sơ cấp sổ bhxh thẻ bhyt đối với đối tượng thu bắt buộc nộp ở đâu","nộp; hồ sơ; cấp; sổ; bhxh; đối tượng; bắt buộc; ở đâu"
34b7095c-41c0-4458-81a9-a12a3902a0ee,"tôi muốn hỏi thời hạn giải quyết đăng ký đăng ký lại điều chỉnh đóng bhxh tự nguyện cấp sổ bhxh","thời hạn; điều chỉnh; đóng; bhxh; tự nguyện"
25195a41-6113-4f19-aa9d-079ec8903b7e,"tôi muốn hỏi số lượng hồ sơ đăng ký đăng ký lại điều chỉnh đóng bhxh tự nguyện cấp sổ bhxh","số lượng; hồ sơ; điều chỉnh; đóng; bhxh; tự nguyện"
d997f5ac-fdf6-42c4-bbf9-ac357effe42c,"tôi muốn hỏi hồ sơ đăng ký đăng ký lại điều chỉnh đóng bhxh tự nguyện cấp sổ bhxh nộp ở đâu","nộp; hồ sơ; đăng ký; bhxh; tự nguyện; ở đâu"
16a38d83-2704-466b-91ed-02470a1324c3,"tôi muốn hỏi thời hạn giải quyết hồ sơ đóng cấp thẻ bhyt đối với người chỉ tham gia bhyt","thời hạn; giải quyết; hồ sơ; cấp; thẻ; bhyt; chỉ; tham gia"
4dad8b1b-9240-4926-91d4-c8268b3f348e,"tôi muốn hỏi số lượng hồ sơ đóng cấp thẻ bhyt đối với người chỉ tham gia bhyt","số lượng; hồ sơ; cấp; thẻ; bhyt; chỉ; tham gia"
5f486acb-4f37-4cb4-8a8a-02a62d1f38c1,"tôi muốn hỏi hồ sơ đóng cấp thẻ bhyt đối với người chỉ tham gia bhyt nộp ở đâu","nộp; hồ sơ; cấp; thẻ; bhyt; chỉ; tham gia; ở đâu"
bcf2b880-248a-4e26-85fb-51f5afc1d2ae,"tôi muốn hỏi thời hạn giải quyết hồ sơ hoàn trả tiền đã đóng đối với người tham gia bhxh tự nguyện","thời hạn; giải quyết; hồ sơ; hoàn trả; tiền; bhxh; tự nguyện"
2b66aead-68e7-4b03-8b7e-25b8e5393644,"tôi muốn hỏi hồ sơ hoàn trả tiền đã đóng đối với người tham gia bhxh tự nguyện cần bao nhiêu bộ","hồ sơ; hoàn trả; tiền; bhxh; tự nguyện; bao nhiêu; bộ"
a4987b4d-cbb3-40dc-b82a-64ba1ca06173,"tôi muốn hỏi hồ sơ hoàn trả tiền đã đóng đối với người tham gia bhxh tự nguyện nộp ở đâu","hồ sơ; hoàn trả; tiền; bhxh; tự nguyện; nộp; ở đâu"
ce70faba-3ffa-478b-a5fe-9452d45d93af,"tôi muốn hỏi thời hạn giải quyết hồ sơ hoàn trả tiền đã đóng đối với người có từ 2 sổ bhxh trở lên có thời gian đóng bhxh bhtn trùng nhau","thời hạn; giải quyết; 2 sổ; bhxh; trùng"
96e6507e-05a0-4ba9-b1b1-01630f8d684c,"tôi muốn hỏi số lượng hồ sơ hoàn trả tiền đã đóng đối với người có từ 2 sổ bhxh trở lên có thời gian đóng bhxh bhtn trùng nhau","số lượng; hồ sơ; hoàn trả; tiền; 2 sổ; bhxh; trùng"
cb3fe011-7187-4a76-9d4b-87dd963d48b8,"tôi muốn hỏi hồ sơ hoàn trả tiền đã đóng đối với người có từ 2 sổ bhxh trở lên có thời gian đóng bhxh bhtn trùng nhau nộp ở đâu","nộp; hồ sơ; hoàn trả; tiền; 2 sổ; bhxh; trùng; ở đâu"
ccd9c87d-41f7-4f58-95e1-0b8a2efe1cd4,"tôi muốn hỏi thời hạn giải quyết hồ sơ hoàn trả tiền đã đóng đối với người tham gia bhyt theo hộ gia đình người tham gia bhyt được ngân sách nhà nước hỗ trợ một phần mức đóng","thời hạn; giải quyết; hồ sơ; hoàn trả; tiền; người; tham gia; bhyt; hộ gia đình"
c8813310-3756-45c5-8e41-69572590b598,"tôi muốn hỏi số lượng hồ sơ hoàn trả tiền đã đóng đối với người tham gia bhyt theo hộ gia đình người tham gia bhyt được ngân sách nhà nước hỗ trợ một phần mức đóng","số lượng; hồ sơ; hoàn trả; tiền; người; tham gia; bhyt; hộ gia đình"
494602cc-669a-422e-b96e-d86079201b7f,"tôi muốn hỏi hồ sơ hoàn trả tiền đã đóng đối với người tham gia bhyt theo hộ gia đình người tham gia bhyt được ngân sách nhà nước hỗ trợ một phần mức đóng nộp ở đâu","nộp; hồ sơ; hoàn trả; tiền; bhyt; đâu"
5e05484e-c6f0-49e6-8665-a67109a5ef90,"tôi muốn hỏi thời hạn giải quyết hồ sơ điều chỉnh nội dung đã ghi trên sổ bhxh","thời hạn; điểu; chỉnh; sổ; bhxh"
eaf08bd1-da13-487e-a564-2a1005d225d2,"tôi muốn hỏi số lượng hồ sơ điều chỉnh nội dung đã ghi trên sổ bhxh","số lượng; điều chỉnh; nội dung; sổ; bhxh"
70896bb9-56b4-41ee-ae04-a4d5d30171a4,"tôi muốn hỏi hồ sơ điều chỉnh nội dung đã ghi trên sổ bhxh nộp ở đâu","nộp; hồ sơ; điều chỉnh; sổ; bhxh; đâu"
ca0a4c3b-fcdb-4919-ae69-7a3486c41ee3,"tôi muốn hỏi thời hạn cấp lại thẻ bhyt do mất hỏng không thay đổi thông tin","thời hạn; cấp; lại; thẻ; bhyt; mất; không; thay đổi"
0b5cf259-e775-4bb3-a08d-8240780876d0,"tôi muốn hỏi số lượng hồ sơ cấp lại thẻ bhyt do mất hỏng không thay đổi thông tin","số lượng; hồ sơ; cấp lại; thẻ; bhyt; không; thay đổi"
2fd0d620-e675-4892-a7fb-de61aa9b1244,"tôi muốn hỏi hồ sơ cấp lại thẻ bhyt do mất hỏng không thay đổi thông tin nộp ở đâu","hồ sơ; cấp lại; thẻ; bhyt; mất; không; thay đổi; nộp; ở đâu"
67507cf7-2bf2-4ec6-9cc4-c419dd7a30c4,"tôi muốn hỏi thời hạn giải quyết hồ sơ để cấp lại đổi thẻ bhyt có thay đổi thông tin do thay đổi nơi khám chữa bệnh nhân thân","thời hạn; cấp; lại; thẻ; bhyt; có; thay đổi; thông tin"
5cef4243-15a8-4cbd-84be-91edf6265046,"tôi muốn hỏi số lượng hồ sơ để cấp lại đổi thẻ bhyt có thay đổi thông tin do thay đổi nơi khám chữa bệnh nhân thân","số lượng; hồ sơ; cấp lại; bhyt; thay đổi"
fc478b08-5819-4793-9c4d-3bc481aec9fd,"tôi muốn hỏi hồ sơ để cấp lại đổi thẻ bhyt có thay đổi thông tin do thay đổi nơi khám chữa bệnh nhân thân nộp ở đâu","hồ sơ; cấp lại; thẻ; bhyt; thay đổi; thông tin; ở đâu"
0128001b-3d83-4c20-b124-468f5f44b6ea,"tôi muốn hỏi thời hạn giải quyết đăng ký đóng bhxh bhyt cho đơn vị mới tham gia lần đầu","thời hạn; giải quyết; đăng ký; đóng; bhxh; đơn vị; tham gia; lần đầu"
98c7a09b-8e60-4236-9510-4aae414cc308,"tôi muốn hỏi số lượng hồ sơ giải quyết đăng ký đóng bhxh bhyt cho đơn vị mới tham gia lần đầu","số lượng; hồ sơ; đăng ký; đóng; bhxh; đơn vị; tham gia; lần đầu"
1407ebb3-57c5-4aec-9460-db3cdc3e47c3,"tôi muốn hỏi đăng ký đóng bhxh bhyt cho đơn vị mới tham gia lần đầu thì nộp ở đâu","đăng ký; đóng; bhxh; đơn vị; tham gia; lần đầu; nộp; ở đâu"
86acfd19-3504-4ad2-aa38-1766df180647,"tôi muốn hỏi thời hạn giải quyết hồ sơ điều chỉnh đóng bhxh bắt buộc bhyt bhtn bhtnlđ bnn","thời hạn; điều chỉnh; đóng; bhxh; bắt buộc"
41172f62-d375-4086-b2a0-73ada4dc2faf,"tôi muốn hỏi số lượng hồ sơ điều chỉnh đóng bhxh bắt buộc bhyt bhtn bhtnlđ bnn","số lượng; hồ sơ; điều chỉnh; đóng; bhxh"
8370fe65-edb5-49b2-b76c-5c24fce34b7e,"tôi muốn hỏi hồ sơ điều chỉnh đóng bhxh bắt buộc bhyt bhtn bhtnlđ bnn nộp ở đâu","hồ sơ; điều chỉnh; đóng; bhxh; nộp; ở đâu"
ca033b9e-0d6c-4537-b24a-78427bc26114,"tôi muốn hỏi thời hạn giải quyết hồ sơ xác nhận thời gian đối với người lao động có thời gian công tác trước năm 1995 không bao gồm người bị kỷ luật buộc thôi việc hoặc tự ý bỏ việc bị phạt tù giam trước ngày 01 01 1995","thời hạn; giải quyết; xác nhận; thời gian; người; lao động; công tác; trước; năm; 1995"
ff325b91-edb1-421e-8971-a1711128b918,"tôi muốn hỏi số lượng hồ sơ xác nhận thời gian đối với người lao động có thời gian công tác trước năm 1995 không bao gồm người bị kỷ luật buộc thôi việc hoặc tự ý bỏ việc bị phạt tù giam trước ngày 01 01 1995","số lượng; hồ sơ; xác nhận; thời gian; công tác; trước; năm; 1995"
005155df-f701-4f76-8dcc-f47a3861f020,"tôi muốn hỏi hồ sơ xác nhận thời gian đối với người lao động có thời gian công tác trước năm 1995 không bao gồm người bị kỷ luật buộc thôi việc hoặc tự ý bỏ việc bị phạt tù giam trước ngày 01 01 1995 nộp ở đâu","hồ sơ; xác nhận; thời gian lao động; công tác; trước; năm; 1995; nộp; ở đâu"
20c96839-a4b2-479f-b033-5f5715d8dd2b,"tôi muốn hỏi thời hạn giải quyết hồ sơ xác nhận thời gian đối với lao động được cơ quan nhà nước cử đi lao động hợp tác tại nước ngoài không bao gồm những trường hợp vi phạm pháp luật của nước ngoài bị trục xuất về nước hoặc bị kỷ luật buộc phải về nước hoặc bị tù giam trước ngày 01 01 1995","thời hạn; xác nhận; thời gian lao động; tại; nước ngoài"
7e41137f-501e-4b74-80c4-e05352c76e0a,"tôi muốn hỏi số lượng hồ sơ xác nhận thời gian đối với lao động được cơ quan nhà nước cử đi lao động hợp tác tại nước ngoài không bao gồm những trường hợp vi phạm pháp luật của nước ngoài bị trục xuất về nước hoặc bị kỷ luật buộc phải về nước hoặc bị tù giam trước ngày 01 01 1995","số lượng; hồ sơ; xác nhận; thời gian lao động; tại; nước ngoài"
8d31678b-8d34-4d77-b235-44f97984e0fa,"tôi muốn hỏi hồ sơ xác nhận thời gian đối với lao động được cơ quan nhà nước cử đi lao động hợp tác tại nước ngoài không bao gồm những trường hợp vi phạm pháp luật của nước ngoài bị trục xuất về nước hoặc bị kỷ luật buộc phải về nước hoặc bị tù giam trước ngày 01 01 1995 nộp ở đâu","hồ sơ; xác nhận; thời gian lao động; tại; nước ngoài; nộp; ở đâu"
d0c90495-4461-4414-8f4e-0c2ebbdff693,"tôi muốn hỏi thời hạn giải quyết hồ sơ đối với cán bộ có thời gian làm việc ở xã phường thị trấn bao gồm cả chức danh khác theo quy định tại khoản 4 điều 8 thông tư liên tịch số 03 2010 ttlt bnv btc blđtbxh","thời hạn; giải quyết; hồ sơ; cán bộ; làm việc; ở; xã"
0fdabc57-deee-46d1-b296-780db6da9ffe,"tôi muốn hỏi số lượng hồ sơ đối với cán bộ có thời gian làm việc ở xã phường thị trấn bao gồm cả chức danh khác theo quy định tại khoản 4 điều 8 thông tư liên tịch số 03 2010 ttlt bnv btc blđtbxh","số lượng; hồ sơ; làm việc; xã; 03/2010/ttlt-bnv-btc-blđtbxh"
f9d9ccfb-f572-474f-952f-4eb279e0d57a,"tôi muốn hỏi hồ sơ đối với cán bộ có thời gian làm việc ở xã phường thị trấn bao gồm cả chức danh khác theo quy định tại khoản 4 điều 8 thông tư liên tịch số 03 2010 ttlt bnv btc blđtbxh nộp ở đâu","hồ sơ; cán bộ; làm việc; xã; 03/2010/ttlt-bnv-btc-blđtbxh"
3870b479-9694-4aef-aae6-bc58d42f77f1,"tôi muốn hỏi thời hạn giải quyết hồ sơ đối với người có thời gian làm chủ nhiệm hợp tác xã nông nghiệp ngư nghiệp diêm nghiệp có quy mô toàn xã","thời hạn; giải quyết; hồ sơ; chủ nhiệm; hợp tác xã"
90b55a6d-8d2c-4f86-b024-96d91f6fe657,"tôi muốn hỏi số lượng hồ sơ đối với người có thời gian làm chủ nhiệm hợp tác xã nông nghiệp ngư nghiệp diêm nghiệp có quy mô toàn xã","số lượng; hồ sơ; chủ nhiệm; hợp tác xã"
7c632a64-2506-4af7-b6ea-e01ee9857d4e,"tôi muốn hỏi hồ sơ đối với người có thời gian làm chủ nhiệm hợp tác xã nông nghiệp ngư nghiệp diêm nghiệp có quy mô toàn xã nộp ở đâu","hồ sơ; cấp; sổ; bhxh; chủ nhiệm; hợp tác xã; nộp; ở đâu"
53b1fb4c-e121-4e3e-b4aa-37b02db98840,"tôi muốn hỏi thời hạn giải quyết hồ sơ đối với trường hợp ghi xác nhận thời gian đóng bhxh theo quy định tại khoản 2 điều 23 nghị định số 115 2015 nđ cp ngày 11 11 2015 của chính phủ quy định chi tiết một số điều của luật bhxh về bhxh bắt buộc","thời hạn; giải quyết; hồ sơ; xác nhận; thời gian; đóng; bhxh; 115/2015/NĐ-CP"
fdf5fb00-ba7f-4a7d-ba4d-ab2590480bb1,"tôi muốn hỏi số lượng hồ sơ đối với trường hợp ghi xác nhận thời gian đóng bhxh theo quy định tại khoản 2 điều 23 nghị định số 115 2015 nđ cp ngày 11 11 2015 của chính phủ quy định chi tiết một số điều của luật bhxh về bhxh bắt buộc","số lượng; hồ sơ; xác nhận; thời gian; đóng; bhxh; 115/2015/NĐ-CP"
35afe6ad-539e-4efa-bec9-3bc633318d93,"tôi muốn hỏi hồ sơ đối với trường hợp ghi xác nhận thời gian đóng bhxh theo quy định tại khoản 2 điều 23 nghị định số 115 2015 nđ cp ngày 11 11 2015 của chính phủ quy định chi tiết một số điều của luật bhxh về bhxh bắt buộc nộp ở đâu","hồ sơ; xác nhận; thời gian; đóng; bhxh; 115/2015/NĐ-CP; nộp; ở đâu"
efbcdc89-49c1-4828-a335-b7478f4da6bb,"tôi muốn hỏi thời hạn giải quyết hồ sơ điều chỉnh làm nghề hoặc công việc nặng nhọc độc hại nguy hiểm hoặc đặc biệt nặng nhọc độc hại nguy hiểm","thời hạn; giải quyết; hồ sơ; điều chỉnh; làm; nghề; nặng nhọc; độc hại"
cf535b6f-4fb8-49a0-8c36-4aa921383ab6,"tôi muốn hỏi số lượng hồ sơ điều chỉnh làm nghề hoặc công việc nặng nhọc độc hại nguy hiểm hoặc đặc biệt nặng nhọc độc hại nguy hiểm","số lượng; hồ sơ; điều chỉnh; làm; nghề; nặng nhọc; độc hại"
fde9fc51-d30d-4e5b-a2b7-1b6d7b22d10e,"tôi muốn hỏi hồ sơ điều chỉnh làm nghề hoặc công việc nặng nhọc độc hại nguy hiểm hoặc đặc biệt nặng nhọc độc hại nguy hiểm nộp ở đâu","hồ sơ; điều chỉnh; làm; nghề; nặng nhọc; nộp; ở đâu"
4ca5d2a5-2ca8-4b8b-b575-7d374d1d3ad4,"tôi muốn hỏi thời hạn giải quyết hồ sơ đổi thẻ bhyt do được hưởng quyền lợi bhyt cao hơn","thời hạn; đổi; thẻ; bhyt; quyền lợi; cao hơn"
f4376795-f369-4b05-9236-618f16a248f5,"tôi muốn hỏi số lượng hồ sơ đổi thẻ bhyt do được hưởng quyền lợi bhyt cao hơn","số lượng; hồ sơ; đổi; thẻ; bhyt; quyền lợi; cao hơn"
7e350637-2a56-4848-9af6-8e1c3742dfd1,"tôi muốn hỏi hồ sơ đổi thẻ bhyt do được hưởng quyền lợi bhyt cao hơn nộp ở đâu","hồ sơ; đổi; thẻ; bhyt; hưởng; quyền lợi; cao hơn; nộp; ở đâu"
7b438a2d-b3f7-48f5-b5ce-9d57880fe570,"tôi muốn hỏi hồ sơ cấp lại sổ bhxh nộp mấy bộ","số lượng; hồ sơ; cấp lại; sổ; bhxh"
3a343626-082d-4c8a-bf0e-840c549a7f2e,"tôi muốn hỏi nộp hồ sơ cấp lại sổ bhxh ở đâu","nơi; nộp; hồ sơ; cấp lại; sổ; bhxh"
4fbfbf68-d4df-4fc8-8449-2bb7009bda0f,"tôi bị mất sổ bhxh","mất; sổ; bhxh"
cf499884-596b-46ed-93b2-823c3c17e628,"tôi muốn hỏi thời hạn giải quyết hưởng chế độ ốm đau","thời hạn; giải quyết; chế độ; ốm đau"
2e93c3f2-9bdf-4dc6-a9b5-9e0a1b682234,"tôi muốn hỏi thời hạn giải quyết hưởng chế độ thai sản","thời hạn; giải quyết; hưởng; thai sản"
2b4ac5fd-1f9a-4b38-aa4f-49e8f964aefa,"tôi muốn hỏi thời hạn giải quyết hưởng trợ cấp nghỉ dưỡng sức phục hồi sức khỏe sau ốm đau thai sản tai nạn lao động bệnh nghề nghiệp","thời hạn; giải quyết; hưởng; dưỡng sức"
d6e7b106-fdba-41e0-b11b-e1c61e201ed8,"tôi muốn hỏi hồ sơ hưởng bhxh một lần gồm những gì","hồ sơ; hưởng; bhxh; một lần"
cb04acde-9729-4053-88ce-d2f73eba72bb,"tôi muốn hỏi thời hạn giải quyết hưởng trợ cấp tai nạn lao động bệnh nghề nghiệp đối với trường hợp bị tai nạn lao động lần đầu","thời hạn; giải quyết; tai nạn; lao động; lần đầu"
1817b8c6-01e7-42af-b527-fac7b18fe646,"tôi muốn hỏi thời hạn giải quyết hưởng trợ cấp tai nạn lao động bệnh nghề nghiệp do thương tật bệnh tật tái phát","thời hạn; giải quyết; hưởng; tại; nạn; lao động; tái phát"
db4d2e7b-9e99-49b1-af97-aa7703ecb7c1,"tôi muốn hỏi thời hạn giải quyết trợ cấp tai nạn lao động bệnh nghề nghiệp đối với người lao động đã bị tai nạn lao động bệnh nghề nghiệp nay tiếp tục bị tai nạn lao động hoặc bệnh nghề nghiệp","thời hạn; giải quyết; tai nạn; lao động; tiếp tục; bị"
5383a2cd-d7b0-4aee-9da8-c5103d891eb6,"tôi muốn hỏi thời hạn giải quyết hưởng lương hưu trợ cấp hàng tháng đối với cán bộ xã","thời hạn; giải quyết; hưởng; hưu; cán bộ; xã"
7395cd23-30c8-40e9-a6d0-21406ffe1bb4,"tôi muốn hỏi thời hạn giải quyết hưởng trợ cấp một lần đối với người đang hưởng lương hưu trợ cấp bhxh hàng tháng ra nước ngoài để định cư","thời hạn; giải quyết; hưởng; trợ cấp; 1; lần; người; nước ngoài; định cư"
6bd51c40-0608-4823-bd12-abc042602264,"tôi muốn hỏi thời hạn giải quyết hưởng chế độ tử tuất","thời hạn; giải quyết; hưởng; tử tuất"
6b83521b-4a50-4c7f-9478-35234232ed6b,"tôi muốn hỏi thời hạn giải quyết hưởng tiếp lương hưu trợ cấp bhxh hàng tháng đối với người chấp hành xong hình phạt tù người xuất cảnh trái phép trở về nước định cư hợp pháp người được tòa án hủy quyết định tuyên bố mất tích","thời hạn; giải quyết; hưởng; tiếp; hưu; chấp hành; xong; hình phạt"
9a235a08-7bf3-450b-a6bf-c3a2916ec861,"tôi muốn hỏi thời hạn giải quyết di chuyển đối với người đang hưởng lương hưu trợ cấp bhxh hàng tháng và người chờ hưởng lương hưu trợ cấp hàng tháng từ tỉnh này đến tỉnh khác","thời hạn; giải quyết; chuyển; hưởng; lương hưu; tỉnh"
fbdefcf4-1fe3-48c6-9a9a-2f7f470e3d5e,"tôi muốn hỏi thời hạn giải quyết điều chỉnh thông tin về nhân thân đối với người đang hưởng lương hưu trợ cấp bhxh hàng tháng điều chỉnh hủy quyết định chấm dứt hưởng bhxh","thời hạn; giải quyết; điều chỉnh; thông tin; thân nhân; người; đang; hưởng; lương hưu"
f9c0f2c5-7721-4532-973e-dab2017685ba,"tôi muốn hỏi thời hạn giải quyết hưởng trợ cấp hàng tháng theo quyết định số 91 2000 qđ ttg quyết định số 613 qđ ttg","thời hạn; giải quyết; trợ cấp; hàng tháng; 91/2000/QĐ-TTg"
c9ac6c7a-fc23-483e-8946-28f204fa4dd9,"tôi muốn hỏi thời hạn giải quyết hưởng trợ cấp đối với nhà giáo đã nghỉ hưu chưa được hưởng chế độ phụ cấp thâm niên trong lương hưu theo qđ52 2013 qđ ttg","thời hạn; giải quyết; trợ cấp; nhà giáo; QĐ52/2013/QĐ-TTg"
562b8291-0656-4a8d-8fbd-823862f41e9e,"thành phần hồ sơ hưởng lương hưu gồm những gì","hồ sơ; hưởng; hưu"
042c6d4f-c0a2-457d-ad0e-fd6f67a16f62,"tôi muốn hỏi hồ sơ giải quyết hưởng chế độ tử tuất gồm những gì","hồ sơ; hưởng; tuất"
8d19ab3e-56a3-412d-a678-5c9a5389c277,"tôi muốn hỏi thành phần hồ sơ giải quyết chế độ ốm đau gồm những gì","hồ sơ; giải quyết; ốm đau; gồm"
4fb827e0-45db-4d4f-940b-109fe64d7608,"tôi muốn hỏi nộp hồ sơ giải quyết hưởng chế độ ốm đau ở đâu","nộp; hồ sơ; giải quyết; ốm đau; ở đâu"
2e5dd67c-ca26-41c7-bcc6-ba7ca87fcf31,"tôi muốn hỏi hồ sơ giải quyết hưởng chế độ ốm đau nộp mấy bộ","số lượng; hồ sơ; hưởng; chế độ; ốm đau"
c94f5b24-26c9-4d20-9d39-564ad9e4942e,"tôi muốn hỏi thành phần hồ sơ giải quyết hưởng chế độ thai sản gồm những gì","hồ sơ; hưởng; thai sản"
3ccfcaba-d38f-4b44-ae9e-e5cda952b54f,"tôi muốn hỏi nộp hồ sơ giải quyết hưởng chế độ thai sản ở đâu","nộp; hồ sơ; hưởng; thai sản; ở đâu"
744e9400-f65d-4df6-a73d-0823ba1b1251,"tôi muốn hỏi hồ sơ giải quyết hưởng chế độ thai sản nộp mấy bộ","số lượng; hồ sơ; hưởng; thai sản"
7bb0bc91-d375-4f38-a781-9bbc7717fc50,"tôi muốn hỏi thành phần hồ sơ giải quyết hưởng trợ cấp nghỉ dưỡng sức phục hồi sức khỏe sau ốm đau thai sản tai nạn lao động bệnh nghề nghiệp","hồ sơ; hưởng; trợ cấp; dưỡng sức; phục hồi; sức khỏe"
a660d67d-6861-4dc5-aac1-dcde10f77eba,"tôi muốn hỏi nộp hồ sơ giải quyết hưởng trợ cấp nghỉ dưỡng sức phục hồi sức khỏe sau ốm đau thai sản tai nạn lao động bệnh nghề nghiệp ở đâu","nộp; hồ sơ; hưởng; dưỡng sức; phục hồi; sức khỏe; ở đâu"
2e34bdf8-6585-410f-ad08-19f2fb3c71a5,"tôi muốn hỏi hồ sơ giải quyết hưởng trợ cấp nghỉ dưỡng sức phục hồi sức khỏe sau ốm đau thai sản tai nạn lao động bệnh nghề nghiệp nộp mấy bộ","số lượng; hồ sơ; hưởng; dưỡng sức; phục hồi; sức khỏe"
f9ef2e06-211e-483f-9e4a-3918adbd13ed,"tôi muốn hỏi nộp hồ sơ giải quyết hưởng bhxh một lần ở đâu","nộp; hồ sơ; hưởng; bhxh; một lần; ở đâu"
62bc96f7-5f60-491e-b45e-240c1028db52,"tôi muốn hỏi hồ sơ giải quyết hưởng bhxh một lần nộp mấy bộ","số lượng; hồ sơ; hưởng; bhxh; một lần"
da37fa59-dd7c-499e-866d-d1f9e76d863b,"tôi muốn hỏi thời hạn giải quyết hưởng bhxh một lần","thời hạn; giải quyết; bhxh; một lần"
c97e667b-7b2f-4bbd-aa35-e7569aee2ab4,"tôi muốn hỏi hồ sơ giải quyết hưởng trợ cấp tai nạn lao động bệnh nghề nghiệp đối với trường hợp bị tai nạn lao động lần đầu gồm những gì","hồ sơ; hưởng; tai nạn; lao động; bệnh; nghề nghiệp; lần đầu"
989a4762-4295-4bce-8d04-af5e07424116,"tôi muốn hỏi hồ sơ giải quyết hưởng trợ cấp tai nạn lao động bệnh nghề nghiệp đối với trường hợp bị tai nạn lao động lần đầu nộp ở đâu","nộp; hồ sơ; hưởng; trợ cấp; tai nạn; lao động; lần đầu; ở đâu"
74fa592e-a53f-462f-8328-62311a5b3989,"tôi muốn hỏi hồ sơ giải quyết hưởng trợ cấp tai nạn lao động bệnh nghề nghiệp đối với trường hợp bị tai nạn lao động lần đầu nộp mấy bộ","hồ sơ; hưởng; trợ cấp; tai nạn; lao động; lần đầu; mấy; bộ"
38457ece-b196-42d9-9452-78ad42a08cf1,"tôi muốn hỏi hồ sơ giải quyết hưởng trợ cấp tai nạn lao động bệnh nghề nghiệp do thương tật bệnh tật tái phát gồm những gì","hồ sơ; giải quyết; hưởng; trợ cấp; tai nạn; lao động; tái phát; gồm"
7594e9eb-f341-42ab-a6a1-bfbf4b07d948,"tôi muốn hỏi hồ sơ giải quyết hưởng trợ cấp tai nạn lao động bệnh nghề nghiệp do thương tật bệnh tật tái phát nộp ở đâu","hồ sơ; giải quyết; hưởng; trợ cấp; tai nạn; lao động; tái phát; nộp; ở đâu"
7a418415-93aa-47bf-8dcf-ef75eb740dbe,"tôi muốn hỏi hồ sơ giải quyết hưởng trợ cấp tai nạn lao động bệnh nghề nghiệp do thương tật bệnh tật tái phát nộp mấy bộ","số lượng; hồ sơ; hưởng; trợ cấp; tai nạn; lao động; tái phát"
560e12c9-30bc-43d7-bcf3-ef1187d0c89e,"tôi muốn hỏi hồ sơ giải quyết trợ cấp tai nạn lao động bệnh nghề nghiệp đối với người lao động đã bị tai nạn lao động bệnh nghề nghiệp nay tiếp tục bị tai nạn lao động hoặc bệnh nghề nghiệp gồm những gì","hồ sơ; giải quyết; trợ cấp; tai nạn; lao động; đã; bị; tiếp tục"
5a7e2781-f73f-470f-ba0e-163d18096b81,"tôi muốn hỏi hồ sơ giải quyết trợ cấp tai nạn lao động bệnh nghề nghiệp đối với người lao động đã bị tai nạn lao động bệnh nghề nghiệp nay tiếp tục bị tai nạn lao động hoặc bệnh nghề nghiệp nộp ở đâu","hồ sơ; giải quyết; trợ cấp; tai nạn; lao động; đã; bị; tiếp tục; nộp; ở đâu"
930ae7a9-ea3d-424a-9e43-bcefcbe0611a,"tôi muốn hỏi hồ sơ giải quyết trợ cấp tai nạn lao động bệnh nghề nghiệp đối với người lao động đã bị tai nạn lao động bệnh nghề nghiệp nay tiếp tục bị tai nạn lao động hoặc bệnh nghề nghiệp nộp mấy bộ","số lượng; hồ sơ; giải quyết; trợ cấp; tai nạn; lao động; đã; bị; tiếp tục"
fa1595e6-3cc8-4505-ae8b-2e7a75e5d9d2,"tôi muốn hỏi hồ sơ giải quyết hưởng lương hưu trợ cấp hàng tháng đối với cán bộ xã gồm những gì","hồ sơ; hưởng; hưu; cán bộ; xã"
4818f9a6-1372-47ff-9658-6399c49681a3,"tôi muốn hỏi hồ sơ giải quyết hưởng lương hưu trợ cấp hàng tháng đối với cán bộ xã nộp ở đâu","hồ sơ; hưởng; hưu; cán bộ; xã; nộp; ở đâu"
585eeb50-6f54-47ca-a9e7-c1830f8597a1,"tôi muốn hỏi hồ sơ giải quyết hưởng lương hưu trợ cấp hàng tháng đối với cán bộ xã nộp mấy bộ","số lượng; hồ sơ; hưởng; hưu; cán bộ; xã"
86f51877-0793-41d6-a6ef-a131aefbf964,"tôi muốn hỏi hồ sơ giải quyết hưởng trợ cấp một lần đối với người đang hưởng lương hưu trợ cấp bhxh hàng tháng ra nước ngoài để định cư gồm những gì","hồ sơ; hưởng; trợ cấp; một lần; người; đang; ra; nước ngoài"
da0d0ad2-e0f7-4972-969b-a514de8c5969,"tôi muốn hỏi hồ sơ giải quyết hưởng trợ cấp một lần đối với người đang hưởng lương hưu trợ cấp bhxh hàng tháng ra nước ngoài để định cư nộp ở đâu","hồ sơ; hưởng; trợ cấp; một lần; người; đang; ra; nước ngoài; nộp; ở đâu"
